Generación	Mejor_Fitness	Fitness_Promedio
0	-341.60718024	-176539251653821542492276785152.00000000
1	-341.60718024	-7374923008248471097442304000.00000000
2	-303.24293290	-409046185473150054819692544.00000000
3	-261.04327976	-2002797046480652252217344.00000000
4	-243.15213054	-909863458509021511680.00000000
5	-219.81963602	-5218303082419493888.00000000
6	-194.48795231	-35549843578764348.00000000
7	-162.10601038	-3977361587166747.50000000
8	-162.10601038	-111613526132063.23437500
9	-162.10601038	-107374872814113.56250000
10	-162.10601038	-1078.95904981
11	-162.10601038	-250.77907922
12	-162.10601038	-1462003896.13166332
13	-160.44820526	-1651.70403739
14	-155.40517499	-2034305347.82793212
15	-155.40517499	-199.33876325
16	-151.23407244	-188.06510919
17	-150.37806079	-181.61612084
18	-150.37806079	-177.86564797
19	-152.08730531	-271.58236452
20	-150.40318776	-198.59562451
21	-150.15725172	-171.38844959
22	-150.15725172	-169.60899759
23	-150.15725172	-8742348725605.93652344
24	-150.15725172	-163.77152355
25	-150.15725172	-162.83239872
26	-150.15725172	-173.51369173
27	-150.17994942	-164.16665152
28	-150.17994942	-158.32529347
29	-150.16741798	-155.98596736
30	-150.16741798	-158.72249576
31	-150.14069992	-163.86752527
32	-150.11126592	-153.15766730
33	-150.11126592	-151.74511941
34	-150.11126592	-151.43617601
35	-150.10985526	-152.41200557
36	-150.10985526	-170.42208344
37	-150.10985526	-153.02118553
38	-150.10968360	-158.34736249
39	-150.10828635	-151.06733189
40	-150.10828635	-151.79772326
41	-150.10828635	-153.53513480
42	-150.10828635	-151.80308011
43	-150.10828635	-154.81213638
44	-150.10828635	-151.94146316
45	-150.10828635	-152.32671932
46	-150.10828635	-152.56739492
47	-150.10828635	-11015326167.18039703
48	-150.10828635	-151.70252510
49	-150.10828635	-151.55552685
50	-150.10828635	-151.30535140
51	-150.10828635	-151.22146137
52	-150.10828635	-151.28519884
53	-150.10828635	-152.50960087
54	-150.10828635	-161.62847907
