Generación	Mejor_Fitness	Fitness_Promedio
0	385.17444593	-299620.37128948
1	409.99038367	-5423.51521684
2	410.38251318	244.43860015
3	410.38251318	286.91571173
4	410.38251318	319.14572380
5	410.38251318	339.57204337
6	411.03643421	352.39670711
7	411.03643421	357.82801296
8	411.03643421	343.17364961
9	411.03643421	331.83000088
10	411.03643421	378.82057591
11	411.15722545	343.30241049
12	411.15722545	385.77174592
13	411.15722545	397.45648666
14	411.15733554	403.34627672
15	411.15733554	409.99296703
16	411.15733892	411.12083452
17	411.15733892	411.15320325
18	411.15733893	410.78651899
19	411.15733893	411.15728641
