Generación	Mejor_Fitness	Fitness_Promedio
0	368.38763587	-146446.77827150
1	382.11034039	-13.68047418
2	382.11034039	253.33884609
3	382.11034039	288.27766163
4	393.47887186	320.53581036
5	405.32388132	338.63360270
6	405.32388132	350.09327404
7	408.97733264	358.08282051
8	411.15645038	371.62473417
9	411.15645038	380.23394895
10	411.15645038	389.29956631
11	411.15645038	397.78150377
12	411.15645038	404.60832680
13	411.15658238	409.55724061
14	411.15726629	410.51673049
15	411.15732443	410.74069564
16	411.15733542	410.78298197
17	411.15733884	410.78618892
18	411.15733892	410.41638736
19	411.15733892	411.15723570
20	411.15733893	410.41666137
21	411.15733893	409.42729822
