Generación	Mejor_Fitness	Fitness_Promedio
0	400.99742613	-309696.37400835
1	400.99742613	-2323.14914651
2	411.07839275	235.88168304
3	411.07839275	310.90179410
4	411.15145024	336.22891770
5	411.15145024	356.16341512
6	411.15145024	376.06921140
7	411.15705805	395.63188884
8	411.15727980	403.67891094
9	411.15731779	410.17241980
10	411.15733651	410.37557686
11	411.15733864	411.15088120
12	411.15733864	411.15601787
13	411.15733893	411.15702197
14	411.15733893	411.15726847
15	411.15733893	411.15732395
