Generación	Mejor_Fitness	Fitness_Promedio
0	407.24437885	-413684.92400258
1	407.24437885	-1449.82542722
2	407.24437885	290.01471300
3	407.24437885	353.33998800
4	408.83092518	384.90229689
5	408.83092518	401.69759557
6	411.00311308	406.78254417
7	411.00311308	407.63449867
8	411.11770804	408.11764695
9	411.11770804	408.79388987
10	411.11770804	409.39334904
11	411.15733798	410.00283429
12	411.15733798	410.05791532
13	411.15733798	411.06088128
14	411.15733798	410.76393951
15	411.15733798	411.14770945
16	411.15733889	411.15599999
