Generación	Mejor_Fitness	Fitness_Promedio
0	409.95093173	-274228.76278627
1	409.95093173	-1486.30080962
2	409.95093173	268.34515455
3	409.95093173	329.32413497
4	409.95093173	365.40652941
5	410.45198318	388.81367398
6	410.45198318	403.09382498
7	410.81572110	408.85933330
8	410.97848537	410.05884011
9	411.15682898	410.26172567
10	411.15682898	410.55909676
11	411.15733423	410.84601901
12	411.15733423	411.03703039
13	411.15733423	411.13155373
14	411.15733423	411.15426185
15	411.15733882	411.15707523
16	411.15733882	411.15727702
