Generación	Mejor_Fitness	Fitness_Promedio
0	406.10163430	-351601.84676595
1	406.10163430	-2628.48309783
2	409.81536894	225.89904659
3	409.81536894	294.61012905
4	409.81536894	331.04871981
5	411.15714788	362.29443644
6	411.15714788	382.44952486
7	411.15714788	400.31197661
8	411.15714788	407.28665840
9	411.15714788	409.51447390
10	411.15733893	410.28475400
11	411.15733893	411.12642328
12	411.15733893	410.78493059
13	411.15733893	411.15712207
14	411.15733893	410.41664484
15	411.15733893	409.79763814
