Generación	Mejor_Fitness	Fitness_Promedio
0	401.87815846	-279589.03478320
1	401.87815846	-3989.97340923
2	401.87815846	181.83142829
3	405.78666028	274.58817204
4	406.16021259	305.44473043
5	406.16021259	326.60791667
6	411.15342290	351.60341906
7	411.15342290	365.43966200
8	411.15342290	360.37074142
9	411.15342290	395.09945032
10	411.15342290	400.85757974
11	411.15696766	402.68876828
12	411.15696766	402.55866292
13	411.15718186	402.40918230
14	411.15733891	405.84000117
15	411.15733891	407.23850912
16	411.15733891	409.92444679
17	411.15733891	411.15646402
18	411.15733893	410.78677275
19	411.15733893	410.51857473
